,country,year,sex,age,cases
11597,PK,1998,m,45-54,335
31189,PK,1998,f,55-64,90
14046,PK,1998,m,55-64,194
33638,PK,1998,f,65+,50
16495,PK,1998,m,65+,137
18945,PK,1999,f,0-14,33
1802,PK,1999,m,0-14,49
21394,PK,1999,f,15-24,259
4251,PK,1999,m,15-24,229
23843,PK,1999,f,25-34,373
6700,PK,1999,m,25-34,178
26292,PK,1999,f,35-44,97
9149,PK,1999,m,35-44,65
28741,PK,1999,f,45-54,146
11598,PK,1999,m,45-54,211
31190,PK,1999,f,55-64,243
14047,PK,1999,m,55-64,162
33639,PK,1999,f,65+,114
16496,PK,1999,m,65+,113
18946,PK,2000,f,0-14,130
1803,PK,2000,m,0-14,55
21395,PK,2000,f,15-24,591
4252,PK,2000,m,15-24,498
23844,PK,2000,f,25-34,416
6701,PK,2000,m,25-34,387
26293,PK,2000,f,35-44,274
9150,PK,2000,m,35-44,256
28742,PK,2000,f,45-54,163
11599,PK,2000,m,45-54,232
31191,PK,2000,f,55-64,103
14048,PK,2000,m,55-64,153
33640,PK,2000,f,65+,56
16497,PK,2000,m,65+,130
18947,PK,2001,f,0-14,241
1804,PK,2001,m,0-14,139
21396,PK,2001,f,15-24,1007
4253,PK,2001,m,15-24,1191
23845,PK,2001,f,25-34,915
6702,PK,2001,m,25-34,891
26294,PK,2001,f,35-44,650
9151,PK,2001,m,35-44,673
28743,PK,2001,f,45-54,421
11600,PK,2001,m,45-54,664
31192,PK,2001,f,55-64,252
14049,PK,2001,m,55-64,496
33641,PK,2001,f,65+,142
16498,PK,2001,m,65+,306
18948,PK,2002,f,0-14,512
1805,PK,2002,m,0-14,225
21397,PK,2002,f,15-24,2401
4254,PK,2002,m,15-24,1964
23846,PK,2002,f,25-34,1917
6703,PK,2002,m,25-34,1734
26295,PK,2002,f,35-44,1283
9152,PK,2002,m,35-44,1270
28744,PK,2002,f,45-54,809
11601,PK,2002,m,45-54,1113
31193,PK,2002,f,55-64,539
14050,PK,2002,m,55-64,864
33642,PK,2002,f,65+,303
16499,PK,2002,m,65+,554
18949,PK,2003,f,0-14,622
1806,PK,2003,m,0-14,284
21398,PK,2003,f,15-24,3007
4255,PK,2003,m,15-24,2605
23847,PK,2003,f,25-34,2471
6704,PK,2003,m,25-34,2346
26296,PK,2003,f,35-44,1669
9153,PK,2003,m,35-44,1851
28745,PK,2003,f,45-54,1280
11602,PK,2003,m,45-54,1652
31194,PK,2003,f,55-64,845
14051,PK,2003,m,55-64,1288
33643,PK,2003,f,65+,503
16500,PK,2003,m,65+,870
18950,PK,2004,f,0-14,950
1807,PK,2004,m,0-14,363
21399,PK,2004,f,15-24,4281
4256,PK,2004,m,15-24,3812
23848,PK,2004,f,25-34,3656
6705,PK,2004,m,25-34,3309
26297,PK,2004,f,35-44,2452
9154,PK,2004,m,35-44,2676
28746,PK,2004,f,45-54,1794
11603,PK,2004,m,45-54,2329
31195,PK,2004,f,55-64,1350
14052,PK,2004,m,55-64,2057
33644,PK,2004,f,65+,837
16501,PK,2004,m,65+,1581
18951,PK,2005,f,0-14,1447
1808,PK,2005,m,0-14,621
21400,PK,2005,f,15-24,6463
4257,PK,2005,m,15-24,5278
23849,PK,2005,f,25-34,5611
6706,PK,2005,m,25-34,4759
26298,PK,2005,f,35-44,3987
9155,PK,2005,m,35-44,4263
28747,PK,2005,f,45-54,2866
11604,PK,2005,m,45-54,3834
31196,PK,2005,f,55-64,2060
14053,PK,2005,m,55-64,3332
33645,PK,2005,f,65+,1338
16502,PK,2005,m,65+,2453
18952,PK,2006,f,0-14,1941
1809,PK,2006,m,0-14,820
21401,PK,2006,f,15-24,8410
4258,PK,2006,m,15-24,7290
23850,PK,2006,f,25-34,7030
6707,PK,2006,m,25-34,6896
26299,PK,2006,f,35-44,5404
9156,PK,2006,m,35-44,5594
28748,PK,2006,f,45-54,3913
11605,PK,2006,m,45-54,5427
31197,PK,2006,f,55-64,2802
14054,PK,2006,m,55-64,4392
33646,PK,2006,f,65+,1950
16503,PK,2006,m,65+,3439
18953,PK,2007,f,0-14,2443
1810,PK,2007,m,0-14,1017
21402,PK,2007,f,15-24,11522
4259,PK,2007,m,15-24,9598
23851,PK,2007,f,25-34,9162
6708,PK,2007,m,25-34,8790
26300,PK,2007,f,35-44,7352
9157,PK,2007,m,35-44,7717
28749,PK,2007,f,45-54,5496
11606,PK,2007,m,45-54,7237
31198,PK,2007,f,55-64,4065
14055,PK,2007,m,55-64,6258
33647,PK,2007,f,65+,2934
16504,PK,2007,m,65+,5156
18954,PK,2008,f,0-14,2696
1811,PK,2008,m,0-14,1213
21403,PK,2008,f,15-24,12838
4260,PK,2008,m,15-24,10521
23852,PK,2008,f,25-34,10489
6709,PK,2008,m,25-34,9889
26301,PK,2008,f,35-44,8146
9158,PK,2008,m,35-44,8428
28750,PK,2008,f,45-54,6387
11607,PK,2008,m,45-54,8284
31199,PK,2008,f,55-64,4750
14056,PK,2008,m,55-64,6890
33648,PK,2008,f,65+,3547
16505,PK,2008,m,65+,5959
18955,PL,1995,f,0-14,4
1812,PL,1995,m,0-14,3
21404,PL,1995,f,15-24,129
4261,PL,1995,m,15-24,122
23853,PL,1995,f,25-34,163
6710,PL,1995,m,25-34,295
26302,PL,1995,f,35-44,225
9159,PL,1995,m,35-44,795
28751,PL,1995,f,45-54,111
11608,PL,1995,m,45-54,565
31200,PL,1995,f,55-64,107
14057,PL,1995,m,55-64,369
33649,PL,1995,f,65+,414
16506,PL,1995,m,65+,377
18956,PL,1996,f,0-14,9
1813,PL,1996,m,0-14,10
21405,PL,1996,f,15-24,180
4262,PL,1996,m,15-24,248
23854,PL,1996,f,25-34,324
6711,PL,1996,m,25-34,545
26303,PL,1996,f,35-44,415
9160,PL,1996,m,35-44,1365
28752,PL,1996,f,45-54,202
11609,PL,1996,m,45-54,1128
31201,PL,1996,f,55-64,159
14058,PL,1996,m,55-64,687
33650,PL,1996,f,65+,823
16507,PL,1996,m,65+,724
18957,PL,1997,f,0-14,7
1814,PL,1997,m,0-14,3
21406,PL,1997,f,15-24,91
4263,PL,1997,m,15-24,104
23855,PL,1997,f,25-34,155
6712,PL,1997,m,25-34,278
26304,PL,1997,f,35-44,205
9161,PL,1997,m,35-44,781
28753,PL,1997,f,45-54,96
11610,PL,1997,m,45-54,594
31202,PL,1997,f,55-64,94
14059,PL,1997,m,55-64,374
33651,PL,1997,f,65+,345
16508,PL,1997,m,65+,359
18958,PL,1998,f,0-14,5
1815,PL,1998,m,0-14,4
21407,PL,1998,f,15-24,102
4264,PL,1998,m,15-24,99
23856,PL,1998,f,25-34,161
6713,PL,1998,m,25-34,266
26305,PL,1998,f,35-44,219
9162,PL,1998,m,35-44,752
28754,PL,1998,f,45-54,127
11611,PL,1998,m,45-54,647
31203,PL,1998,f,55-64,81
14060,PL,1998,m,55-64,311
33652,PL,1998,f,65+,361
16509,PL,1998,m,65+,367
18959,PL,1999,f,0-14,10
1816,PL,1999,m,0-14,0
21408,PL,1999,f,15-24,95
4265,PL,1999,m,15-24,84
23857,PL,1999,f,25-34,113
6714,PL,1999,m,25-34,219
26306,PL,1999,f,35-44,178
9163,PL,1999,m,35-44,681
28755,PL,1999,f,45-54,129
11612,PL,1999,m,45-54,654
31204,PL,1999,f,55-64,81
14061,PL,1999,m,55-64,305
33653,PL,1999,f,65+,322
16510,PL,1999,m,65+,306
18960,PL,2000,f,0-14,1
1817,PL,2000,m,0-14,1
21409,PL,2000,f,15-24,99
4266,PL,2000,m,15-24,99
23858,PL,2000,f,25-34,158
6715,PL,2000,m,25-34,303
26307,PL,2000,f,35-44,211
9164,PL,2000,m,35-44,812
28756,PL,2000,f,45-54,170
11613,PL,2000,m,45-54,782
31205,PL,2000,f,55-64,82
14062,PL,2000,m,55-64,361
33654,PL,2000,f,65+,421
16511,PL,2000,m,65+,434
18961,PL,2001,f,0-14,4
1818,PL,2001,m,0-14,5
21410,PL,2001,f,15-24,99
4267,PL,2001,m,15-24,78
23859,PL,2001,f,25-34,148
6716,PL,2001,m,25-34,242
26308,PL,2001,f,35-44,170
9165,PL,2001,m,35-44,603
28757,PL,2001,f,45-54,124
11614,PL,2001,m,45-54,662
31206,PL,2001,f,55-64,63
14063,PL,2001,m,55-64,275
33655,PL,2001,f,65+,360
16512,PL,2001,m,65+,322
18962,PL,2002,f,0-14,7
1819,PL,2002,m,0-14,4
21411,PL,2002,f,15-24,90
4268,PL,2002,m,15-24,100
23860,PL,2002,f,25-34,135
6717,PL,2002,m,25-34,206
26309,PL,2002,f,35-44,157
9166,PL,2002,m,35-44,515
28758,PL,2002,f,45-54,148
11615,PL,2002,m,45-54,687
31207,PL,2002,f,55-64,70
14064,PL,2002,m,55-64,264
33656,PL,2002,f,65+,368
16513,PL,2002,m,65+,309
18963,PL,2003,f,0-14,3
1820,PL,2003,m,0-14,2
21412,PL,2003,f,15-24,91
4269,PL,2003,m,15-24,93
23861,PL,2003,f,25-34,108
6718,PL,2003,m,25-34,234
26310,PL,2003,f,35-44,152
9167,PL,2003,m,35-44,436
28759,PL,2003,f,45-54,132
11616,PL,2003,m,45-54,653
31208,PL,2003,f,55-64,65
14065,PL,2003,m,55-64,305
33657,PL,2003,f,65+,358
16514,PL,2003,m,65+,349
18964,PL,2004,f,0-14,2
1821,PL,2004,m,0-14,1
21413,PL,2004,f,15-24,92
4270,PL,2004,m,15-24,85
23862,PL,2004,f,25-34,136
6719,PL,2004,m,25-34,225
26311,PL,2004,f,35-44,126
9168,PL,2004,m,35-44,425
28760,PL,2004,f,45-54,118
11617,PL,2004,m,45-54,664
31209,PL,2004,f,55-64,79
14066,PL,2004,m,55-64,243
33658,PL,2004,f,65+,285
16515,PL,2004,m,65+,292
18965,PL,2005,f,0-14,3
1822,PL,2005,m,0-14,3
21414,PL,2005,f,15-24,95
4271,PL,2005,m,15-24,109
23863,PL,2005,f,25-34,142
6720,PL,2005,m,25-34,199
26312,PL,2005,f,35-44,112
9169,PL,2005,m,35-44,389
28761,PL,2005,f,45-54,151
11618,PL,2005,m,45-54,639
31210,PL,2005,f,55-64,63
14067,PL,2005,m,55-64,292
33659,PL,2005,f,65+,316
16516,PL,2005,m,65+,310
18966,PL,2006,f,0-14,1
1823,PL,2006,m,0-14,1
21415,PL,2006,f,15-24,83
4272,PL,2006,m,15-24,92
23864,PL,2006,f,25-34,142
6721,PL,2006,m,25-34,215
26313,PL,2006,f,35-44,112
9170,PL,2006,m,35-44,390
28762,PL,2006,f,45-54,118
11619,PL,2006,m,45-54,649
31211,PL,2006,f,55-64,72
14068,PL,2006,m,55-64,357
33660,PL,2006,f,65+,318
16517,PL,2006,m,65+,285
18967,PL,2007,f,0-14,4
1824,PL,2007,m,0-14,2
21416,PL,2007,f,15-24,65
4273,PL,2007,m,15-24,85
23865,PL,2007,f,25-34,149
6722,PL,2007,m,25-34,213
26314,PL,2007,f,35-44,120
9171,PL,2007,m,35-44,395
28763,PL,2007,f,45-54,132
11620,PL,2007,m,45-54,677
31212,PL,2007,f,55-64,79
14069,PL,2007,m,55-64,344
33661,PL,2007,f,65+,277
16518,PL,2007,m,65+,285
18968,PL,2008,f,0-14,3
1825,PL,2008,m,0-14,6
21417,PL,2008,f,15-24,65
4274,PL,2008,m,15-24,66
23866,PL,2008,f,25-34,106
6723,PL,2008,m,25-34,175
26315,PL,2008,f,35-44,112
9172,PL,2008,m,35-44,397
28764,PL,2008,f,45-54,132
11621,PL,2008,m,45-54,653
31213,PL,2008,f,55-64,77
14070,PL,2008,m,55-64,355
33662,PL,2008,f,65+,264
16519,PL,2008,m,65+,239
18969,PR,1995,f,0-14,1
1826,PR,1995,m,0-14,4
21418,PR,1995,f,15-24,2
4275,PR,1995,m,15-24,3
23867,PR,1995,f,25-34,6
6724,PR,1995,m,25-34,12
26316,PR,1995,f,35-44,5
9173,PR,1995,m,35-44,20
28765,PR,1995,f,45-54,7
11622,PR,1995,m,45-54,15
31214,PR,1995,f,55-64,4
14071,PR,1995,m,55-64,9
33663,PR,1995,f,65+,9
16520,PR,1995,m,65+,19
18970,PR,1996,f,0-14,0
1827,PR,1996,m,0-14,2
21419,PR,1996,f,15-24,5
4276,PR,1996,m,15-24,1
23868,PR,1996,f,25-34,5
6725,PR,1996,m,25-34,20
26317,PR,1996,f,35-44,5
9174,PR,1996,m,35-44,18
28766,PR,1996,f,45-54,6
11623,PR,1996,m,45-54,15
31215,PR,1996,f,55-64,2
14072,PR,1996,m,55-64,10
33664,PR,1996,f,65+,4
16521,PR,1996,m,65+,16
18971,PR,1997,f,0-14,0
1828,PR,1997,m,0-14,1
21420,PR,1997,f,15-24,3
4277,PR,1997,m,15-24,4
23869,PR,1997,f,25-34,6
6726,PR,1997,m,25-34,13
26318,PR,1997,f,35-44,3
9175,PR,1997,m,35-44,18
28767,PR,1997,f,45-54,5
11624,PR,1997,m,45-54,19
31216,PR,1997,f,55-64,14
14073,PR,1997,m,55-64,13
33665,PR,1997,f,65+,8
16522,PR,1997,m,65+,18
18972,PR,1998,f,0-14,1
1829,PR,1998,m,0-14,1
21421,PR,1998,f,15-24,0
4278,PR,1998,m,15-24,9
23870,PR,1998,f,25-34,5
6727,PR,1998,m,25-34,11
26319,PR,1998,f,35-44,6
9176,PR,1998,m,35-44,16
28768,PR,1998,f,45-54,4
11625,PR,1998,m,45-54,12
31217,PR,1998,f,55-64,9
14074,PR,1998,m,55-64,14
33666,PR,1998,f,65+,6
16523,PR,1998,m,65+,12
18973,PR,1999,f,0-14,1
1830,PR,1999,m,0-14,0
21422,PR,1999,f,15-24,4
4279,PR,1999,m,15-24,5
23871,PR,1999,f,25-34,5
6728,PR,1999,m,25-34,9
26320,PR,1999,f,35-44,3
9177,PR,1999,m,35-44,22
28769,PR,1999,f,45-54,6
11626,PR,1999,m,45-54,9
31218,PR,1999,f,55-64,5
14075,PR,1999,m,55-64,11
33667,PR,1999,f,65+,6
16524,PR,1999,m,65+,20
18974,PR,2000,f,0-14,1
1831,PR,2000,m,0-14,0
21423,PR,2000,f,15-24,4
4280,PR,2000,m,15-24,1
23872,PR,2000,f,25-34,5
6729,PR,2000,m,25-34,4
26321,PR,2000,f,35-44,3
9178,PR,2000,m,35-44,19
28770,PR,2000,f,45-54,7
11627,PR,2000,m,45-54,9
31219,PR,2000,f,55-64,1
14076,PR,2000,m,55-64,10
33668,PR,2000,f,65+,3
16525,PR,2000,m,65+,14
18975,PR,2001,f,0-14,0
1832,PR,2001,m,0-14,0
21424,PR,2001,f,15-24,3
4281,PR,2001,m,15-24,5
23873,PR,2001,f,25-34,1
6730,PR,2001,m,25-34,4
26322,PR,2001,f,35-44,4
9179,PR,2001,m,35-44,11
28771,PR,2001,f,45-54,9
11628,PR,2001,m,45-54,12
31220,PR,2001,f,55-64,2
14077,PR,2001,m,55-64,6
33669,PR,2001,f,65+,6
16526,PR,2001,m,65+,11
18976,PR,2002,f,0-14,0
1833,PR,2002,m,0-14,2
21425,PR,2002,f,15-24,1
4282,PR,2002,m,15-24,4
23874,PR,2002,f,25-34,5
6731,PR,2002,m,25-34,7
26323,PR,2002,f,35-44,9
9180,PR,2002,m,35-44,12
28772,PR,2002,f,45-54,2
11629,PR,2002,m,45-54,10
31221,PR,2002,f,55-64,5
14078,PR,2002,m,55-64,9
33670,PR,2002,f,65+,5
16527,PR,2002,m,65+,7
18977,PR,2003,f,0-14,0
1834,PR,2003,m,0-14,0
21426,PR,2003,f,15-24,3
4283,PR,2003,m,15-24,3
23875,PR,2003,f,25-34,2
6732,PR,2003,m,25-34,5
26324,PR,2003,f,35-44,3
9181,PR,2003,m,35-44,8
28773,PR,2003,f,45-54,1
11630,PR,2003,m,45-54,10
31222,PR,2003,f,55-64,3
14079,PR,2003,m,55-64,12
33671,PR,2003,f,65+,3
16528,PR,2003,m,65+,9
18978,PR,2004,f,0-14,0
1835,PR,2004,m,0-14,0
21427,PR,2004,f,15-24,2
4284,PR,2004,m,15-24,2
23876,PR,2004,f,25-34,3
6733,PR,2004,m,25-34,7
26325,PR,2004,f,35-44,4
9182,PR,2004,m,35-44,8
28774,PR,2004,f,45-54,6
11631,PR,2004,m,45-54,7
31223,PR,2004,f,55-64,2
14080,PR,2004,m,55-64,12
33672,PR,2004,f,65+,5
16529,PR,2004,m,65+,7
18979,PR,2005,f,0-14,0
1836,PR,2005,m,0-14,0
21428,PR,2005,f,15-24,3
4285,PR,2005,m,15-24,4
23877,PR,2005,f,25-34,2
6734,PR,2005,m,25-34,4
26326,PR,2005,f,35-44,5
9183,PR,2005,m,35-44,7
28775,PR,2005,f,45-54,4
11632,PR,2005,m,45-54,9
31224,PR,2005,f,55-64,1
14081,PR,2005,m,55-64,7
33673,PR,2005,f,65+,7
16530,PR,2005,m,65+,7
18980,PR,2006,f,0-14,1
1837,PR,2006,m,0-14,1
21429,PR,2006,f,15-24,4
4286,PR,2006,m,15-24,4
23878,PR,2006,f,25-34,3
6735,PR,2006,m,25-34,7
26327,PR,2006,f,35-44,6
9184,PR,2006,m,35-44,6
28776,PR,2006,f,45-54,3
11633,PR,2006,m,45-54,13
31225,PR,2006,f,55-64,2
14082,PR,2006,m,55-64,9
33674,PR,2006,f,65+,3
16531,PR,2006,m,65+,7
18981,PR,2007,f,0-14,0
1838,PR,2007,m,0-14,0
21430,PR,2007,f,15-24,0
4287,PR,2007,m,15-24,6
23879,PR,2007,f,25-34,2
6736,PR,2007,m,25-34,2
26328,PR,2007,f,35-44,4
9185,PR,2007,m,35-44,9
28777,PR,2007,f,45-54,7
11634,PR,2007,m,45-54,8
31226,PR,2007,f,55-64,1
14083,PR,2007,m,55-64,10
33675,PR,2007,f,65+,1
16532,PR,2007,m,65+,6
18982,PR,2008,f,0-14,0
1839,PR,2008,m,0-14,0
21431,PR,2008,f,15-24,1
4288,PR,2008,m,15-24,2
23880,PR,2008,f,25-34,4
6737,PR,2008,m,25-34,4
26329,PR,2008,f,35-44,3
9186,PR,2008,m,35-44,3
28778,PR,2008,f,45-54,2
11635,PR,2008,m,45-54,13
31227,PR,2008,f,55-64,3
14084,PR,2008,m,55-64,11
33676,PR,2008,f,65+,0
16533,PR,2008,m,65+,6
18983,PS,1995,f,0-14,0
1840,PS,1995,m,0-14,1
21432,PS,1995,f,15-24,1
4289,PS,1995,m,15-24,2
23881,PS,1995,f,25-34,0
6738,PS,1995,m,25-34,0
26330,PS,1995,f,35-44,0
9187,PS,1995,m,35-44,0
28779,PS,1995,f,45-54,1
11636,PS,1995,m,45-54,1
31228,PS,1995,f,55-64,0
14085,PS,1995,m,55-64,0
33677,PS,1995,f,65+,0
16534,PS,1995,m,65+,3
18984,PS,1996,f,0-14,1
1841,PS,1996,m,0-14,0
21433,PS,1996,f,15-24,2
4290,PS,1996,m,15-24,2
23882,PS,1996,f,25-34,1
6739,PS,1996,m,25-34,2
26331,PS,1996,f,35-44,2
9188,PS,1996,m,35-44,2
28780,PS,1996,f,45-54,0
11637,PS,1996,m,45-54,2
31229,PS,1996,f,55-64,3
14086,PS,1996,m,55-64,2
33678,PS,1996,f,65+,1
16535,PS,1996,m,65+,4
18985,PS,1998,f,0-14,0
1842,PS,1998,m,0-14,0
21434,PS,1998,f,15-24,0
4291,PS,1998,m,15-24,1
23883,PS,1998,f,25-34,0
6740,PS,1998,m,25-34,1
26332,PS,1998,f,35-44,1
9189,PS,1998,m,35-44,0
28781,PS,1998,f,45-54,0
11638,PS,1998,m,45-54,2
31230,PS,1998,f,55-64,1
14087,PS,1998,m,55-64,0
33679,PS,1998,f,65+,1
16536,PS,1998,m,65+,1
18986,PS,2003,f,0-14,0
1843,PS,2003,m,0-14,0
21435,PS,2003,f,15-24,1
4292,PS,2003,m,15-24,1
23884,PS,2003,f,25-34,0
6741,PS,2003,m,25-34,1
26333,PS,2003,f,35-44,0
9190,PS,2003,m,35-44,1
28782,PS,2003,f,45-54,3
11639,PS,2003,m,45-54,3
31231,PS,2003,f,55-64,0
14088,PS,2003,m,55-64,0
33680,PS,2003,f,65+,3
16537,PS,2003,m,65+,2
18987,PS,2004,f,0-14,0
1844,PS,2004,m,0-14,0
21436,PS,2004,f,15-24,0
4293,PS,2004,m,15-24,1
23885,PS,2004,f,25-34,0
6742,PS,2004,m,25-34,1
26334,PS,2004,f,35-44,1
9191,PS,2004,m,35-44,0
28783,PS,2004,f,45-54,0
11640,PS,2004,m,45-54,1
31232,PS,2004,f,55-64,0
14089,PS,2004,m,55-64,0
33681,PS,2004,f,65+,0
16538,PS,2004,m,65+,0
18988,PS,2005,f,0-14,0
1845,PS,2005,m,0-14,0
21437,PS,2005,f,15-24,0
4294,PS,2005,m,15-24,1
23886,PS,2005,f,25-34,1
6743,PS,2005,m,25-34,0
26335,PS,2005,f,35-44,0
9192,PS,2005,m,35-44,0
28784,PS,2005,f,45-54,1
11641,PS,2005,m,45-54,1
31233,PS,2005,f,55-64,0
14090,PS,2005,m,55-64,3
33682,PS,2005,f,65+,0
16539,PS,2005,m,65+,0
18989,PS,2006,f,0-14,0
1846,PS,2006,m,0-14,0
21438,PS,2006,f,15-24,0
4295,PS,2006,m,15-24,1
23887,PS,2006,f,25-34,0
6744,PS,2006,m,25-34,3
26336,PS,2006,f,35-44,1
9193,PS,2006,m,35-44,4
28785,PS,2006,f,45-54,1
11642,PS,2006,m,45-54,1
31234,PS,2006,f,55-64,1
14091,PS,2006,m,55-64,1
33683,PS,2006,f,65+,1
16540,PS,2006,m,65+,2
18990,PS,2007,f,0-14,0
1847,PS,2007,m,0-14,1
21439,PS,2007,f,15-24,0
4296,PS,2007,m,15-24,1
23888,PS,2007,f,25-34,1
6745,PS,2007,m,25-34,3
26337,PS,2007,f,35-44,0
9194,PS,2007,m,35-44,2
28786,PS,2007,f,45-54,0
11643,PS,2007,m,45-54,0
31235,PS,2007,f,55-64,2
14092,PS,2007,m,55-64,3
33684,PS,2007,f,65+,0
16541,PS,2007,m,65+,1
18991,PS,2008,f,0-14,0
1848,PS,2008,m,0-14,0
21440,PS,2008,f,15-24,2
4297,PS,2008,m,15-24,1
23889,PS,2008,f,25-34,0
6746,PS,2008,m,25-34,1
26338,PS,2008,f,35-44,0
9195,PS,2008,m,35-44,3
28787,PS,2008,f,45-54,1
11644,PS,2008,m,45-54,2
31236,PS,2008,f,55-64,2
14093,PS,2008,m,55-64,2
33685,PS,2008,f,65+,0
16542,PS,2008,m,65+,2
18992,PT,1995,f,0-14,7
1849,PT,1995,m,0-14,11
21441,PT,1995,f,15-24,139
4298,PT,1995,m,15-24,215
23890,PT,1995,f,25-34,172
6747,PT,1995,m,25-34,363
26339,PT,1995,f,35-44,87
9196,PT,1995,m,35-44,328
28788,PT,1995,f,45-54,33
11645,PT,1995,m,45-54,200
31237,PT,1995,f,55-64,42
14094,PT,1995,m,55-64,173
33686,PT,1995,f,65+,85
16543,PT,1995,m,65+,164
18993,PT,1996,f,0-14,6
1850,PT,1996,m,0-14,12
21442,PT,1996,f,15-24,114
4299,PT,1996,m,15-24,176
23891,PT,1996,f,25-34,177
6748,PT,1996,m,25-34,359
26340,PT,1996,f,35-44,76
9197,PT,1996,m,35-44,331
28789,PT,1996,f,45-54,31
11646,PT,1996,m,45-54,192
31238,PT,1996,f,55-64,37
14095,PT,1996,m,55-64,158
33687,PT,1996,f,65+,66
16544,PT,1996,m,65+,203
18994,PT,1997,f,0-14,4
1851,PT,1997,m,0-14,8
21443,PT,1997,f,15-24,105
4300,PT,1997,m,15-24,135
23892,PT,1997,f,25-34,141
6749,PT,1997,m,25-34,313
26341,PT,1997,f,35-44,77
9198,PT,1997,m,35-44,303
28790,PT,1997,f,45-54,27
11647,PT,1997,m,45-54,217
31239,PT,1997,f,55-64,23
14096,PT,1997,m,55-64,130
33688,PT,1997,f,65+,61
16545,PT,1997,m,65+,84
18995,PT,1998,f,0-14,5
1852,PT,1998,m,0-14,8
21444,PT,1998,f,15-24,132
4301,PT,1998,m,15-24,154
23893,PT,1998,f,25-34,160
6750,PT,1998,m,25-34,367
26342,PT,1998,f,35-44,123
9199,PT,1998,m,35-44,362
28791,PT,1998,f,45-54,44
11648,PT,1998,m,45-54,232
31240,PT,1998,f,55-64,33
14097,PT,1998,m,55-64,141
33689,PT,1998,f,65+,82
16546,PT,1998,m,65+,173
18996,PT,1999,f,0-14,9
1853,PT,1999,m,0-14,13
21445,PT,1999,f,15-24,98
4302,PT,1999,m,15-24,113
23894,PT,1999,f,25-34,134
6751,PT,1999,m,25-34,288
26343,PT,1999,f,35-44,86
9200,PT,1999,m,35-44,378
28792,PT,1999,f,45-54,30
11649,PT,1999,m,45-54,232
31241,PT,1999,f,55-64,28
14098,PT,1999,m,55-64,146
33690,PT,1999,f,65+,57
16547,PT,1999,m,65+,189
18997,PT,2000,f,0-14,5
1854,PT,2000,m,0-14,8
21446,PT,2000,f,15-24,114
4303,PT,2000,m,15-24,147
23895,PT,2000,f,25-34,154
6752,PT,2000,m,25-34,375
26344,PT,2000,f,35-44,87
9201,PT,2000,m,35-44,349
28793,PT,2000,f,45-54,41
11650,PT,2000,m,45-54,208
31242,PT,2000,f,55-64,25
14099,PT,2000,m,55-64,140
33691,PT,2000,f,65+,64
16548,PT,2000,m,65+,140
18998,PT,2001,f,0-14,13
1855,PT,2001,m,0-14,9
21447,PT,2001,f,15-24,110
4304,PT,2001,m,15-24,156
23896,PT,2001,f,25-34,160
6753,PT,2001,m,25-34,329
26345,PT,2001,f,35-44,83
9202,PT,2001,m,35-44,356
28794,PT,2001,f,45-54,36
11651,PT,2001,m,45-54,218
31243,PT,2001,f,55-64,30
14100,PT,2001,m,55-64,109
33692,PT,2001,f,65+,63
16549,PT,2001,m,65+,140
18999,PT,2002,f,0-14,5
1856,PT,2002,m,0-14,12
21448,PT,2002,f,15-24,99
4305,PT,2002,m,15-24,156
23897,PT,2002,f,25-34,141
6754,PT,2002,m,25-34,342
26346,PT,2002,f,35-44,87
9203,PT,2002,m,35-44,411
28795,PT,2002,f,45-54,33
11652,PT,2002,m,45-54,272
31244,PT,2002,f,55-64,29
14101,PT,2002,m,55-64,129
33693,PT,2002,f,65+,73
16550,PT,2002,m,65+,171
19000,PT,2003,f,0-14,7
1857,PT,2003,m,0-14,11
21449,PT,2003,f,15-24,99
4306,PT,2003,m,15-24,134
23898,PT,2003,f,25-34,163
6755,PT,2003,m,25-34,297
26347,PT,2003,f,35-44,82
9204,PT,2003,m,35-44,333
28796,PT,2003,f,45-54,39
11653,PT,2003,m,45-54,227
31245,PT,2003,f,55-64,27
14102,PT,2003,m,55-64,99
33694,PT,2003,f,65+,47
16551,PT,2003,m,65+,148
19001,PT,2004,f,0-14,3
1858,PT,2004,m,0-14,4
21450,PT,2004,f,15-24,89
4307,PT,2004,m,15-24,97
23899,PT,2004,f,25-34,122
6756,PT,2004,m,25-34,258
26348,PT,2004,f,35-44,65
9205,PT,2004,m,35-44,336
28797,PT,2004,f,45-54,22
11654,PT,2004,m,45-54,216
31246,PT,2004,f,55-64,16
14103,PT,2004,m,55-64,98
33695,PT,2004,f,65+,50
16552,PT,2004,m,65+,115
19002,PT,2005,f,0-14,7
1859,PT,2005,m,0-14,5
21451,PT,2005,f,15-24,67
4308,PT,2005,m,15-24,85
23900,PT,2005,f,25-34,109
6757,PT,2005,m,25-34,227
26349,PT,2005,f,35-44,66
9206,PT,2005,m,35-44,284
28798,PT,2005,f,45-54,29
11655,PT,2005,m,45-54,181
31247,PT,2005,f,55-64,11
14104,PT,2005,m,55-64,90
33696,PT,2005,f,65+,42
16553,PT,2005,m,65+,93
19003,PT,2006,f,0-14,4
1860,PT,2006,m,0-14,7
21452,PT,2006,f,15-24,56
4309,PT,2006,m,15-24,80
23901,PT,2006,f,25-34,107
6758,PT,2006,m,25-34,211
26350,PT,2006,f,35-44,85
